year,month,sst,chlorophyll,wind_speed,pressure,solar_radiation,precipitation,salinity,nitrate,phosphate,silicate,chlorophyll_coverage,red_tide_label
2018,1,10.3838378825,5.57067410714,3.57468307692,102134.49641,90.209125641,0.11314974359,34.4820362679,2.37813882547,0.237128349592,4.74377869334,0.574358974359,0
2018,2,6.73738461538,5.58850695652,2.16137538462,102057.063846,144.856506667,0.0675035897436,34.6620462301,2.44837350982,0.308564251818,4.81723546033,0.589743589744,0
2018,3,5.38431100083,4.63116068376,1.16690153846,101571.508205,175.56285641,0.0733676923077,34.7825691176,2.49526605047,0.360550807319,4.86588707042,0.6,0
2018,4,6.72284786325,5.46820338983,1.30070153846,101181.774103,231.601338462,0.0785815384615,34.7704336872,2.51439570559,0.379279112617,4.88911964728,0.605128205128,0
2018,5,10.3984234905,6.19589590164,1.77835128205,100728.652564,202.902614872,0.143691794872,34.7712453717,2.49686489807,0.360419100292,4.87520164943,0.625641025641,1
2018,6,15.3934700855,5.63022622951,2.36096512821,100296.497949,218.846969231,0.156493846154,34.6744113394,2.44380982161,0.308694442729,4.82375326573,0.625641025641,0
2018,7,20.3901505376,6.58687560976,3.59677076923,100159.207436,247.367266154,0.101665128205,34.5303506207,2.3724161264,0.237269604622,4.73840491973,0.630769230769,0
2018,8,24.059751861,5.61800569106,3.11303538462,100019.800256,225.179453333,0.175888717949,34.3415688753,2.30284153492,0.166696388388,4.68531915205,0.630769230769,1
2018,9,25.3816376068,5.86335528455,2.26445897436,100833.569744,172.308692308,0.155821025641,34.2525396751,2.25021961973,0.114175483227,4.63203144766,0.630769230769,0
2018,10,24.0550521092,6.24654471545,3.49016666667,101574.654359,153.908338974,0.0628876923077,34.2200727971,2.23188733271,0.0953905101014,4.60736595209,0.630769230769,0
2018,11,20.3935846154,6.55149186992,2.60815948718,101849.923077,100.789261538,0.108836923077,34.2600419561,2.25478956562,0.113849928346,4.63070299705,0.630769230769,0
2018,12,15.3922398677,5.87712377049,4.06260615385,102291.052308,67.1004697436,0.144711282051,34.3771829154,2.30132771132,0.166154114312,4.6791031689,0.625641025641,0
2019,1,10.4019239041,5.71725371901,3.21873589744,102351.14359,91.4071723077,0.0805241025641,34.5275172909,2.3612835605,0.236133096853,4.72784604472,0.620512820513,0
2019,2,6.72268315018,5.69254782609,3.49142666667,102050.038974,91.4097476923,0.162938461538,34.6781488907,2.43354020715,0.306793202974,4.79492420387,0.589743589744,0
2019,3,5.39040363937,5.40400247934,1.32558820513,101569.174103,175.277290769,0.0993733333333,34.8136632805,2.48773778691,0.358936391937,4.84362423363,0.620512820513,0
2019,4,6.73165811966,5.4002,1.58668,101077.270513,191.326307692,0.117433333333,34.8625180182,2.49753394306,0.377376670393,4.86960311696,0.625641025641,1
2019,5,10.3975401158,5.55928934426,1.59129230769,100863.802821,241.298435897,0.102144615385,34.7877539252,2.48007988197,0.358361960576,4.83755232816,0.625641025641,1
2019,6,15.3960478632,5.3459661157,2.21951128205,100287.356154,205.009953846,0.213628205128,34.6964657699,2.43019179463,0.306746360441,4.79748192792,0.620512820513,1
2019,7,20.3867179487,6.50567804878,2.52200051282,100092.231282,210.761846154,0.22322,34.5249367373,2.35518621536,0.235902184165,4.70611142916,0.630769230769,1
2019,8,24.0549644334,6.02498292683,2.53232102564,100139.067179,224.901152821,0.211873846154,34.3659250042,2.28762211133,0.165076188324,4.65577716011,0.630769230769,0
2019,9,25.3927179487,5.48647479675,3.6383625641,100888.107949,189.815123077,0.207920512821,34.3025608256,2.2376300908,0.114144602043,4.60220663779,0.630769230769,0
2019,10,24.0384582299,5.97858292683,3.22479846154,101477.023333,151.683842564,0.0847543589744,34.2424180225,2.2213228984,0.0943836009626,4.5774891838,0.630769230769,0
2019,11,20.3858837607,6.21647398374,3.04904666667,101873.045641,112.994092308,0.0449117948718,34.281586816,2.24084633919,0.113745208641,4.5864820156,0.630769230769,0
2019,12,15.386688172,6.49620737705,2.98806205128,102198.402051,94.6927112821,0.0797548717949,34.400113298,2.29010688449,0.165258609812,4.64148052348,0.625641025641,0
2020,1,10.4021538462,5.96301570248,3.18340923077,102024.997949,81.0578779487,0.126483589744,34.5726438766,2.34424829177,0.23479001309,4.69570735498,0.620512820513,0
2020,2,6.72666136163,5.3136775,1.52669846154,102165.190769,140.160554359,0.0939282051282,34.7282882307,2.41590346332,0.305549405471,4.76454509835,0.615384615385,0
2020,3,5.39127047146,5.27123140496,1.66098307692,101540.232051,167.556224103,0.122090769231,34.8335665931,2.46849422395,0.356538112344,4.82012160235,0.620512820513,0
2020,4,6.72933333333,5.99635409836,1.04972102564,101556.353846,244.766923077,0.0519338461538,34.8753026153,2.49415570406,0.375351451459,4.82581677101,0.625641025641,1
2020,5,10.3833052109,5.66845702479,1.97358410256,100624.804872,216.92312,0.15184974359,34.8524293558,2.46848322794,0.356256549468,4.82668765211,0.620512820513,1
2020,6,15.3904034188,5.78542377049,2.12573538462,100218.274103,170.810553846,0.409876923077,34.7069795927,2.42037539779,0.305770864465,4.76228393869,0.625641025641,0
2020,7,20.3980430108,6.29425702479,2.37357487179,100252.387179,182.580382051,0.292178974359,34.5886696761,2.34878105452,0.234524137329,4.70296571215,0.620512820513,0
2020,8,24.0608635236,6.38115203252,3.89229487179,100315.11,231.078467179,0.127633333333,34.4358899443,2.28051312573,0.16448717848,4.62566115447,0.630769230769,1
2020,9,25.384357265,5.90615447154,2.24284666667,100806.306667,171.4534,0.153674871795,34.3131696276,2.22875929231,0.11298115704,4.56315150668,0.630769230769,0
2020,10,24.0547361456,5.45415203252,4.20592564103,101635.918974,145.153795897,0.0411569230769,34.2795866335,2.20613637819,0.0941999968723,4.55202411045,0.630769230769,0
2020,11,20.3905367521,5.83881626016,3.36236717949,102060.574359,103.911938462,0.0535430769231,34.3344781375,2.22614630528,0.11227072466,4.55567614063,0.630769230769,0
2020,12,15.3902084367,5.92461803279,4.44577589744,102324.696923,96.105834359,0.0333630769231,34.4137149419,2.27738576747,0.164728829321,4.62745953492,0.625641025641,0
2021,1,10.3913813069,7.06547377049,2.32208717949,102182.851795,122.955967692,0.0252169230769,34.6076930676,2.3337758626,0.233678538548,4.66381185625,0.625641025641,0
2021,2,6.72839194139,5.24604916667,2.09324153846,101807.382564,134.744845128,0.0908517948718,34.7676637478,2.40422043929,0.30345494108,4.74401180463,0.615384615385,1
2021,3,5.39332837055,5.22996528926,2.03232974359,101588.822821,156.007388718,0.121754358974,34.8800238323,2.45408532317,0.354435238525,4.79490093829,0.620512820513,0
2021,4,6.72377435897,6.12948278689,1.90915435897,101404.160256,205.826384615,0.0926374358974,34.9215070397,2.47406346371,0.373358683931,4.81276949926,0.625641025641,1
2021,5,10.3874937965,5.97948196721,1.9822574359,100619.618462,212.362845128,0.244148717949,34.8767228448,2.45885428286,0.35508477056,4.78340982873,0.625641025641,0
2021,6,15.3861196581,5.18604344262,2.46285333333,100254.572821,189.789015385,0.274367179487,34.7708003962,2.40959802805,0.303447062312,4.73813741764,0.625641025641,1
2021,7,20.385280397,6.25929918699,3.99301641026,100051.445128,204.262704103,0.374475897436,34.572417332,2.33037777229,0.232897206489,4.68563339398,0.630769230769,1
2021,8,24.052719603,6.21446097561,2.2813574359,100321.905641,200.985733846,0.21749025641,34.426494003,2.2690308206,0.16291156777,4.60698232189,0.630769230769,0
2021,9,25.3948478632,5.76552601626,1.05050358974,100705.702564,187.108953846,0.233145641026,34.3347958631,2.21383087775,0.112233536641,4.55149158525,0.630769230769,1
2021,10,24.0576526055,5.85282601626,3.25217538462,101601.821026,139.25627641,0.10792974359,34.2366202493,2.1863213007,0.0930246237936,4.52042186161,0.630769230769,1
2021,11,20.3782820513,6.22265284553,1.84435333333,101776.540513,125.252784615,0.09408,34.359189491,2.21397404367,0.112771953224,4.5619601065,0.630769230769,1
2021,12,15.3705442514,6.2825557377,3.17976512821,102318.292821,112.691772308,0.0250051282051,34.4568019293,2.25885226564,0.163027726155,4.57850918933,0.625641025641,1
2022,1,10.3847047146,5.84359344262,3.68720564103,102145.449744,93.3436548718,0.0743630769231,34.6468483263,2.32852194708,0.23208337655,4.64374757203,0.625641025641,0
2022,2,6.71851282051,4.79985333333,3.94659538462,102302.207949,115.140422564,0.103927179487,34.784013437,2.39057008548,0.301208476878,4.69786769103,0.615384615385,0
2022,3,5.38809098428,5.12001487603,1.4662825641,101424.34359,168.600685641,0.158951794872,34.8772870985,2.44244591012,0.352537700677,4.7618154591,0.620512820513,0
2022,4,6.73561709402,5.1005704918,1.45036461538,101302.272051,215.269738462,0.138230769231,34.9534323944,2.46087632542,0.371397000612,4.77796033014,0.625641025641,1
2022,5,10.4010769231,5.6676352459,1.82238974359,100936.516923,212.555029231,0.135189230769,34.9540870952,2.44552158482,0.353126032378,4.77062700164,0.625641025641,1
2022,6,15.3860358974,5.61106721311,3.46728205128,100224.516923,213.018015385,0.208580512821,34.8036066975,2.39046382319,0.302049671661,4.70264441504,0.625641025641,1
2022,7,20.3885624483,5.96054634146,2.53894358974,100103.298974,253.863196923,0.0699676923077,34.6267548441,2.3227863725,0.232036317164,4.65056731882,0.630769230769,1
2022,8,24.0448635236,6.02635609756,2.89842410256,100351.542051,245.936592308,0.0390046153846,34.4756263888,2.25256593919,0.162190758422,4.57250667926,0.630769230769,1
2022,9,25.3850923077,5.78372357724,3.84821128205,100700.089744,173.762938462,0.262699487179,34.3875228884,2.19831296815,0.111665841279,4.51748592953,0.630769230769,0
2022,10,24.0531348222,6.40829186992,4.35999897436,101749.428205,139.000454872,0.032661025641,34.3154781631,2.18271133694,0.0930712905056,4.5029872632,0.630769230769,0
2022,11,20.3982051282,6.28153902439,2.54279025641,101647.298974,99.7438307692,0.0965456410256,34.3943257917,2.20243353173,0.112275788676,4.52856193609,0.630769230769,0
2022,12,15.3869214227,6.77721885246,4.48658,102277.527949,94.2497133333,0.0586348717949,34.4909695382,2.25124624496,0.162822937821,4.58327939298,0.625641025641,0
2023,1,10.3974193548,6.07629344262,2.55917179487,102197.512821,119.381763077,0.0628128205128,34.6628930168,2.31124223064,0.230855927309,4.60045045172,0.625641025641,0
2023,2,6.73078937729,5.676495,3.88107589744,102205.972821,122.434322051,0.0889933333333,34.8643956065,2.37329557684,0.299869496725,4.68997784821,0.615384615385,0
2023,3,5.3885789909,5.20886890756,1.60974205128,101694.851538,168.713366667,0.0768558974359,34.9375049214,2.42582103184,0.350690910616,4.74102717169,0.610256410256,0
2023,4,6.72268034188,5.90245491803,1.38999692308,101104.351795,208.584123077,0.121144615385,34.985032006,2.44727410036,0.369129816573,4.75128638031,0.625641025641,1
2023,5,10.3910967742,5.38841557377,1.80256410256,100798.943077,212.238241026,0.124684102564,34.9602605101,2.42473540212,0.350115153934,4.75053771642,0.625641025641,1
2023,6,15.3897333333,5.33929098361,2.10748974359,100335.828718,188.0602,0.293216410256,34.814353811,2.37919122145,0.299941419134,4.67725595609,0.625641025641,0
2023,7,20.3928039702,5.9679,3.99531333333,100260.005128,198.187991795,0.230983076923,34.687201929,2.30676299464,0.230442071685,4.61178142118,0.625641025641,1
2023,8,24.0578693135,6.02384552846,1.51222666667,100096.10641,221.145351795,0.131449230769,34.4782150457,2.2377353194,0.161205509689,4.54565951224,0.630769230769,0
2023,9,25.3928820513,5.31937398374,2.12953384615,100804.057436,177.923784615,0.122320512821,34.4221303932,2.18391145484,0.111456672155,4.49830109722,0.630769230769,1
2023,10,24.0511712159,5.54635528455,2.57421179487,101538.532821,153.319148205,0.0433471794872,34.3991509491,2.17147229512,0.0925459887565,4.4693990992,0.630769230769,0
2023,11,20.3891623932,5.87123252033,1.82282615385,101910.19359,130.344476923,0.0644256410256,34.3844567596,2.18466807863,0.110550083123,4.49541360989,0.630769230769,0
2023,12,15.3873945409,5.82274754098,2.79047179487,102236.535897,101.796083077,0.0513830769231,34.533435829,2.23461327198,0.161572092176,4.5455020386,0.625641025641,0
